PageID	ItemID	PageTypeName
42117226	132560	Text
42117131	132560	Text
42127776	132588	Text
42127799	132588	Text
42127797	132588	Text
42205269	132980	Text
42362221	133930	Blank
42362215	133930	Text
42362184	133930	Text
42362146	133930	Text
42405412	134143	Text
42405416	134143	Text
42405421	134143	Text
42415439	134175	Text
42462655	134367	Text
42462656	134367	Text
42512592	134855	Text
42512580	134855	Text
42512598	134855	Text
42534410	135026	Text
42534411	135026	Text
42534996	135035	Text
42534907	135035	Text
42534993	135035	Text
42635854	135810	Text
42635850	135810	Text
42635840	135810	Text
42677228	136063	Text
42758041	136570	Text
42758091	136570	Text
47693334	136580	Text
42978191	137467	Blank
42978147	137467	Text
42978146	137467	Text
42978143	137467	Text
42980629	137474	Blank
42980584	137474	Blank
42980604	137474	Text
42980612	137474	Text
42980576	137474	Text
43101766	137951	Cover
43101819	137951	Cover
43101742	137951	Text
43101797	137951	Text
43101777	137951	Text
43113951	137977	Cover
43113953	137977	Text
43113925	137977	Text
43113963	137977	Text
43125757	138016	Cover
43125899	138016	Text
43125783	138016	Text
43125784	138016	Text
43139078	138078	Cover
43139144	138078	Cover
43139120	138078	Text
43139043	138078	Text
43139132	138078	Text
43150270	138134	Cover
43150132	138134	Cover
43150047	138134	Text
43150218	138134	Text
43150226	138134	Text
43158136	138167	Cover
43158065	138167	Text
43158063	138167	Text
43158099	138167	Text
43170688	138221	Cover
43170660	138221	Text
43170659	138221	Text
43170634	138221	Text
43195190	138320	Cover
43195150	138320	Text
43195325	138320	Text
43195245	138320	Text
43226424	138431	Cover
43226388	138431	Text
43226379	138431	Text
43226319	138431	Text
43226510	138432	Cover
43226532	138432	Cover
43226472	138432	Text
43226481	138432	Text
43226520	138432	Text
43226618	138433	Cover
43226626	138433	Cover
43226619	138433	Text
43226581	138433	Text
43226565	138433	Text
43227353	138436	Cover
43227406	138436	Cover
43227365	138436	Text
43227394	138436	Text
43227351	138436	Text
43227858	138438	Blank
43227872	138438	Blank
43227806	138438	Blank
43227910	138438	Cover
43227855	138438	Illustration
43227857	138438	Illustration
43227905	138438	Illustration
43227679	138438	Text
43227691	138438	Text
43227768	138438	Text
43229090	138447	Cover
43229220	138447	Text
43229216	138447	Text
43229135	138447	Text
43231574	138463	Cover
43231685	138463	Text
43231577	138463	Text
43231573	138463	Text
43234922	138476	Cover
43234879	138476	Text
43235055	138476	Text
43235043	138476	Text
43235378	138479	Cover
43235457	138479	Text
43235353	138479	Text
43235409	138479	Text
43259474	138539	Cover
43259616	138539	Cover
43259397	138539	Text
43259492	138539	Text
43259488	138539	Text
43267965	138566	Cover
43267961	138566	Cover
43267884	138566	Text
43267937	138566	Text
43267880	138566	Text
43268149	138568	Cover
43268066	138568	Text
43268155	138568	Text
43268351	138570	Cover
43268337	138570	Cover
43268253	138570	Text
43268320	138570	Text
43268346	138570	Text
43269336	138579	Cover
43269348	138579	Text
43269351	138579	Text
43269350	138579	Text
43271293	138588	Cover
43271594	138588	Text
43271217	138588	Text
43271600	138588	Text
43275847	138602	Cover
43275794	138602	Text
43275702	138602	Text
43275728	138602	Text
43292989	138641	Blank
43293011	138641	Blank
43293007	138641	Blank
43292973	138641	Text
43293002	138641	Text
43292970	138641	Text
43296506	138688	Cover
43296489	138688	Text
43296477	138688	Text
43296556	138688	Text
43296693	138695	Cover
43296746	138695	Cover
43296743	138695	Text
43296719	138695	Text
43296695	138695	Text
43296820	138696	Cover
43296771	138696	Text
43296753	138696	Text
43296812	138696	Text
43296847	138697	Cover
43296900	138697	Cover
43296859	138697	Text
43296822	138697	Text
43296895	138697	Text
43297402	138709	Cover
43297364	138709	Text
43297346	138709	Text
43297341	138709	Text
43297934	138732	Cover
43297900	138732	Cover
43297844	138732	Text
43297914	138732	Text
43297928	138732	Text
43298466	138750	Cover
43298328	138750	Cover
43298409	138750	Text
43298306	138750	Text
43298411	138750	Text
43300848	138765	Cover
43300901	138765	Cover
43300878	138765	Text
43300870	138765	Text
43313012	138806	Cover
43312964	138806	Text
43313013	138806	Text
43313030	138806	Text
43327610	138914	Cover
43327602	138914	Text
43327526	138914	Text
43327688	138915	Cover
43327621	138915	Text
43327623	138915	Text
43327679	138915	Text
43327860	138918	Cover
43327859	138918	Text
43327856	138918	Text
43327790	138918	Text
43329584	138933	Cover
43329750	138933	Cover
43329716	138933	Text
43329652	138933	Text
43329544	138933	Text
43331154	138941	Cover
43331025	138941	Text
43331062	138941	Text
43330799	138941	Text
43331240	138942	Cover
43331281	138942	Text
43331261	138942	Text
43331262	138942	Text
43332116	138947	Cover
43332191	138947	Text
43332283	138947	Text
43332212	138947	Text
43332488	138948	Cover
43332440	138948	Text
43332474	138948	Text
43332482	138948	Text
43333186	138958	Cover
43333309	138958	Text
43333277	138958	Text
43333235	138958	Text
43346126	139059	Cover
43346055	139059	Text
43346110	139059	Text
43346097	139059	Text
43346214	139060	Cover
43346208	139060	Text
43346215	139060	Text
43346130	139060	Text
43346846	139064	Cover
43346738	139064	Cover
43346756	139064	Text
43346835	139064	Text
43346725	139064	Text
43347278	139072	Cover
43347226	139072	Text
43347286	139072	Text
43347235	139072	Text
43348500	139088	Cover
43348491	139088	Text
43348430	139088	Text
43348448	139088	Text
43348652	139090	Cover
43348592	139090	Text
43348643	139090	Text
43348631	139090	Text
43349016	139095	Cover
43348997	139095	Text
43349008	139095	Text
43348984	139095	Text
43349118	139096	Cover
43349102	139096	Cover
43349056	139096	Text
43349062	139096	Text
43349027	139096	Text
43349262	139097	Cover
43349207	139097	Text
43349155	139097	Text
43349214	139097	Text
43350964	139104	Cover
43351004	139104	Cover
43350968	139104	Text
43350969	139104	Text
43350887	139104	Text
43351326	139106	Cover
43351267	139106	Text
43351305	139106	Text
43351301	139106	Text
43354739	139144	Cover
43354792	139144	Cover
43354749	139144	Text
43354756	139144	Text
43354762	139144	Text
43355918	139158	Cover
43355930	139158	Cover
43355905	139158	Text
43355843	139158	Text
43355929	139158	Text
43380442	139256	Text
43380401	139256	Text
43380369	139256	Text
43399416	139501	Cover
43399338	139501	Text
43398943	139501	Text
43398997	139501	Text
43425498	139708	Cover
43425551	139708	Cover
43425530	139708	Text
43425528	139708	Text
43425507	139708	Text
43427851	139772	Cover
43427936	139772	Text
43428453	139772	Text
43428196	139772	Text
43429133	139802	Cover
43429059	139802	Text
43429070	139802	Text
43429063	139802	Text
43429327	139805	Cover
43429265	139805	Text
43429304	139805	Text
43429257	139805	Text
43432939	139836	Blank
43432983	139836	Blank
43432863	139836	Blank
43432933	139836	Text
43432969	139836	Text
43432952	139836	Text
43462177	140015	Cover
43462230	140015	Cover
43462211	140015	Text
43462178	140015	Text
43462215	140015	Text
43470046	140124	Cover
43470090	140124	Cover
43470057	140124	Text
43470048	140124	Text
43470052	140124	Text
43475650	140227	Cover
43475572	140227	Text
43475665	140227	Text
43475638	140227	Text
43475866	140228	Cover
43475813	140228	Cover
43475838	140228	Text
43475821	140228	Text
43475816	140228	Text
43475922	140229	Cover
43475882	140229	Text
43475880	140229	Text
43475868	140229	Text
43475951	140230	Cover
43476004	140230	Cover
43475976	140230	Text
43475977	140230	Text
43475980	140230	Text
43476174	140231	Cover
43476090	140231	Cover
43476138	140231	Text
43476099	140231	Text
43476079	140231	Text
43476318	140237	Cover
43476529	140237	Text
43476605	140237	Text
43476250	140237	Text
43477346	140258	Cover
43477528	140258	Cover
43477311	140258	Text
43477284	140258	Text
43477307	140258	Text
43477625	140262	Cover
43477644	140262	Text
43477635	140262	Text
43477659	140262	Text
43487258	140559	Cover
43487241	140559	Text
43487203	140559	Text
43487259	140559	Text
43493228	140728	Cover
43493196	140728	Text
43493179	140728	Text
43493206	140728	Text
43495270	140755	Cover
43495370	140755	Cover
43495336	140755	Text
43495267	140755	Text
43495361	140755	Text
43495484	140760	Cover
43495496	140760	Cover
43495433	140760	Text
43495478	140760	Text
43495422	140760	Text
43495517	140763	Cover
43495556	140763	Text
43495543	140763	Text
43495553	140763	Text
43495656	140764	Cover
43495588	140764	Text
43495609	140764	Text
43495669	140764	Text
43495788	140767	Cover
43495774	140767	Text
43495742	140767	Text
43495763	140767	Text
43497350	140819	Cover
43497460	140819	Cover
43497272	140819	Text
43497365	140819	Text
43500986	140955	Cover
43500972	140955	Text
43500968	140955	Text
43500998	140955	Text
43501224	140963	Cover
43501171	140963	Cover
43501198	140963	Text
43501182	140963	Text
43501168	140963	Text
43507589	141067	Text
43507592	141067	Text
43519898	141248	Cover
43519863	141248	Text
43519966	141248	Text
43519885	141248	Text
43520034	141249	Cover
43520033	141249	Text
43520027	141249	Text
43520000	141249	Text
43520128	141250	Cover
43520120	141250	Cover
43520036	141250	Text
43520053	141250	Text
43520094	141250	Text
43520370	141251	Cover
43520214	141251	Cover
43520135	141251	Text
43520173	141251	Text
43520155	141251	Text
43536364	141323	Cover
43536312	141323	Text
43536317	141323	Text
43536346	141323	Text
43536545	141325	Cover
43536598	141325	Cover
43536567	141325	Text
43536562	141325	Text
43536556	141325	Text
43536684	141326	Cover
43536768	141326	Cover
43536668	141326	Text
43536647	141326	Text
43536750	141326	Text
43537858	141351	Cover
43538194	141351	Cover
43538068	141351	Text
43538142	141351	Text
43538189	141351	Text
43546522	141368	Text
43546530	141368	Text
43555427	141411	Cover
43555535	141411	Cover
43555412	141411	Text
43555419	141411	Text
43555488	141411	Text
43555733	141413	Cover
43555898	141413	Text
43555806	141413	Text
43555794	141413	Text
43556143	141414	Cover
43556045	141414	Cover
43555971	141414	Text
43555972	141414	Text
43556079	141414	Text
43556532	141430	Cover
43556517	141430	Text
43556455	141430	Text
43556504	141430	Text
43556594	141431	Cover
43556547	141431	Text
43556557	141431	Text
43556539	141431	Text
43556680	141432	Cover
43556736	141432	Text
43556644	141432	Text
43556741	141432	Text
43556854	141433	Cover
43556844	141433	Cover
43556823	141433	Text
43556846	141433	Text
43556771	141433	Text
43556932	141434	Cover
43556922	141434	Text
43556924	141434	Text
43556870	141434	Text
43557018	141435	Cover
43557136	141435	Text
43556961	141435	Text
43557021	141435	Text
43557288	141436	Cover
43557420	141436	Cover
43557320	141436	Text
43557247	141436	Text
43557292	141436	Text
43557999	141454	Cover
43558113	141454	Text
43557915	141454	Text
43558018	141454	Text
43558237	141455	Cover
43558190	141455	Text
43558187	141455	Text
43558230	141455	Text
43566672	141486	Cover
43566639	141486	Text
43566654	141486	Text
43566666	141486	Text
43566758	141487	Cover
43566732	141487	Text
43566691	141487	Text
43566687	141487	Text
43677655	148388	Text
43678688	148397	Text
43678679	148397	Text
43678683	148397	Text
43678974	148401	Text
43678986	148401	Text
43679045	148401	Text
43746080	148591	Blank
43746355	148591	Blank
43746056	148591	Blank
43746370	148591	Cover
43746044	148591	Cover
43746182	148591	Text
43746280	148591	Text
43745963	148591	Text
43946321	150352	Blank
43946324	150352	Blank
43946325	150352	Cover
43946197	150352	Text
43946252	150352	Text
43946294	150352	Text
43946877	150354	Blank
43946873	150354	Blank
43946879	150354	Cover
43946831	150354	Text
43946819	150354	Text
43946838	150354	Text
43947025	150355	Blank
43947022	150355	Blank
43947026	150355	Blank
43946880	150355	Cover
43947029	150355	Cover
43946924	150355	Text
43946907	150355	Text
43947009	150355	Text
43992275	150578	Blank
43992098	150578	Blank
43992171	150578	Blank
43992147	150578	Cover
43992499	150578	Cover
43992146	150578	Cover
43992351	150578	Text
43992138	150578	Text
43992313	150578	Text
44010080	150755	Blank
44010081	150755	Blank
44010087	150755	Cover
44009959	150755	Text
44010057	150755	Text
44010023	150755	Text
44038350	150875	Blank
44038351	150875	Blank
44038353	150875	Cover
44038289	150875	Cover
44038217	150875	Text
44038205	150875	Text
44038347	150875	Text
44059860	150930	Illustration
44059960	150930	Illustration
44059974	150930	Text
44060117	150930	Text
44059919	150930	Text
44083501	150999	Text
44083500	150999	Text
44083499	150999	Text
44084913	151020	Blank
44084912	151020	Text
44085073	151024	Text
44085043	151024	Text
44085079	151024	Text
44162588	151347	Text
44221370	151582	Text
44221345	151582	Text
44221397	151582	Text
44221490	151596	Text
44221489	151596	Text
44247516	151655	Blank
44247518	151655	Text
44247515	151655	Text
44247593	151661	Text
44247604	151661	Text
44247642	151661	Text
44247877	151663	Text
44247878	151663	Text
44254153	151703	Text
44254135	151703	Text
44254155	151703	Text
44338754	152454	Text
44338743	152454	Text
44338742	152454	Text
44467573	155037	Text
44467572	155037	Text
44529751	155555	Text
44529796	155555	Text
44529747	155555	Text
44560430	155699	Text
44560478	155699	Text
44561034	155711	Text
44561402	155716	Blank
44561396	155716	Text
44561211	155716	Text
44561385	155716	Text
44594381	155839	Text
44594380	155839	Text
44594382	155839	Text
44657313	156028	Blank
44657248	156028	Text
44657249	156028	Text
44657312	156028	Text
44690682	156117	Blank
44690891	156117	Blank
44690869	156117	Blank
44700740	156152	Blank
44700827	156152	Blank
44700872	156152	Blank
44752574	156373	Blank
44752573	156373	Blank
44752576	156373	Cover
44752940	156373	Cover
44752781	156373	Text
44752646	156373	Text
44752728	156373	Text
44790680	156490	Blank
44790726	156490	Blank
44790974	156490	Blank
44839610	157090	Blank
44839403	157090	Blank
44839405	157090	Cover
44839397	157090	Illustration
44839396	157090	Illustration
44839479	157090	Text
44839596	157090	Text
44839486	157090	Text
44909169	158899	Text
44909177	158899	Text
44909182	158899	Text
44917397	158945	Blank
44917396	158945	Blank
44917412	158945	Cover
44917398	158945	Cover
44917389	158945	Text
44917384	158945	Text
44917361	158945	Text
44924403	158983	Blank
44924404	158983	Blank
44924402	158983	Cover
44924766	158983	Cover
44924563	158983	Illustration
44924607	158983	Illustration
44924425	158983	Illustration
44924450	158983	Text
44924697	158983	Text
44924416	158983	Text
45009932	159267	Blank
45009703	159267	Blank
45009705	159267	Cover
45009910	159267	Illustration
45009957	159267	Illustration
45009897	159267	Illustration
45009880	159267	Text
45009642	159267	Text
45009812	159267	Text
